image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistWID,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistWID,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration_denth,type_inf2h,roi_maxpr,texture3d_mean_autoc,texture3d_mean_contr,texture3d_mean_corrm,texture3d_mean_corrp,texture3d_mean_cprom,texture3d_mean_cshad,texture3d_mean_denth,texture3d_mean_dissi,texture3d_mean_dvarh,texture3d_mean_energ,texture3d_mean_entro,texture3d_mean_homom,texture3d_mean_homop,texture3d_mean_idmnc,texture3d_mean_indnc,texture3d_mean_inf1h,texture3d_mean_inf2h,texture3d_mean_maxpr,texture3d_mean_savgh,texture3d_mean_senth,texture3d_mean_sosvh,texture3d_mean_svarh,texture3d_median_autoc,texture3d_median_contr,texture3d_median_corrm,texture3d_median_corrp,texture3d_median_cprom,texture3d_median_cshad,texture3d_median_denth,texture3d_median_dissi,texture3d_median_dvarh,texture3d_median_energ,texture3d_median_entro,texture3d_median_homom,texture3d_median_homop,texture3d_median_idmnc,texture3d_median_indnc,texture3d_median_inf1h,texture3d_median_inf2h,texture3d_median_maxpr,texture3d_median_savgh,texture3d_median_senth,texture3d_median_sosvh,texture3d_median_svarh,texture3d_std_autoc,texture3d_std_contr,texture3d_std_corrm,texture3d_std_corrp,texture3d_std_cprom,texture3d_std_cshad,texture3d_std_denth,texture3d_std_dissi,texture3d_std_dvarh,texture3d_std_energ,texture3d_std_entro,texture3d_std_homom,texture3d_std_homop,texture3d_std_idmnc,texture3d_std_indnc,texture3d_std_inf1h,texture3d_std_inf2h,texture3d_std_maxpr,texture3d_std_savgh,texture3d_std_senth,texture3d_std_sosvh,texture3d_std_svarh,distance3d_maxpr,neighbor3d_corrp,bin_num3d_cprom
appliedMASKiso_flu_3mgml_roi1_8bit.ome,22,84.16324878,56.75409756,0.92104561,3.69975122,62.978,48.34,0.92519,3.5156,41.0,55.42808719,24.73160367,0.053166104,1.056469697,22.0,4915,24.6679,3894,46,84.6522,27,1.2997,0.0155,0.0044,0.2855,131072,0.4899182617664337,302.7165832519531,0.3591470718383789,8.364748001098633,8.351216316223145,246.4718475341797,0.7089267373085022,0.4875079393386841,303.9306640625,0.3525342047214508,8.38029670715332,7.607278823852539,238.4678497314453,0.7183352708816528,0.18290932476520538,111.43971252441406,0.124667689204216,3.0990426540374756,4.286208152770996,102.26248931884766,0.12312845885753632,3mgml,flu,roi1,15856.568818234055,2416.9910878691903,14727.798812866211,349.7846450805664,48.83092783505155,947.0250244140625,11983.59460852913,4754.869411504751,2416.9910878691903,59588.732733192875,7275.277380864698,64005.96265083317,64005.76334035625,65487.897797356825,65195.1364106493,65155.28283691406,8183.054038680319,61894.32212219881,33040.80187703505,8729.16586874862,13883.551503543382,25235.026853093277,15334.0,1437.0,14273.0,339.0,19.0,924.0,10031.0,2830.0,1437.0,65311.0,5073.0,65479.0,65479.0,65533.0,65523.0,65535.0,5477.0,65423.0,32525.0,6232.0,13325.0,26192.0,1180.7827321033953,2627.0313922311557,2723.082920145177,64.61553638910644,69.5349553614805,104.22460913416431,9262.4548859207,5160.22860486192,2627.0313922311557,10357.261712022097,6878.718989587886,2728.8698053691764,2729.58816151891,84.17664121815896,606.6947230094166,2449.9985702489766,7124.256683041042,7049.3662246509875,1125.623735806302,7934.163235961111,1296.5823212295818,1469.957412657541,D1,N2,t
appliedMASKiso_flu_3mgml_roi1_8bit.ome,23,81.10809388,55.80028571,0.926133878,3.66295102,66.194,47.293,0.92825,3.7281,49.0,50.30541863,22.18800101,0.033853447,0.861349126,23.0,5158,23.4116,4086,58,70.4483,37,1.3147,0.0177,0.0038,0.3301,131072,0.49043557047843933,302.7239990234375,0.37787026166915894,8.299135208129883,8.48727035522461,252.87322998046875,0.7095431685447693,0.49460822343826294,302.0635986328125,0.38411006331443787,8.240521430969238,7.705206871032715,247.76953125,0.722675621509552,0.17709778249263763,104.1605453491211,0.10682880878448486,2.902991771697998,4.312188625335693,100.24961853027344,0.12039747834205627,3mgml,flu,roi1,15910.738330170778,2481.7537165170925,14819.794570922852,351.9674606323242,52.05313601127555,950.6717681884766,12423.183599369733,4882.136123861067,2481.7537165170925,58963.188538899434,7559.055422347057,63862.797191650854,63862.572789373815,65483.4844402277,65163.31415559772,65056.808493106786,8548.089451630534,61548.0664516129,33093.7910056926,9083.751935329177,13932.576622390892,25111.134914611004,15357.0,1615.0,14273.0,339.0,22.0,924.0,10926.0,3181.0,1615.0,64933.5,5589.0,65384.0,65384.0,65530.0,65501.0,65535.0,5684.0,65233.0,32549.0,6850.0,13325.0,26019.5,1209.7110251131564,2534.184067228322,3075.592901592193,72.98267191343854,70.84040064338669,114.51747367195543,9059.494792544441,4978.775938786037,2534.184067228322,10530.959304436688,6755.72663064601,2738.0091757579644,2738.688124718476,84.44534136467855,608.7110580858965,2899.1093702487506,7472.99720521827,7085.202919061308,1148.926773958681,7823.440790807621,1310.260173778662,1528.1088092905702,D1,N2,t
appliedMASKiso_flu_3mgml_roi1_8bit.ome,24,69.567308,61.22028,0.9208186,3.668188,57.747,56.9925,0.930005,3.72675,50.0,49.2844102,26.50144726,0.043573292,0.751213969,24.0,5516,21.7623,4399,60,73.3167,43,1.328,0.0249,0.0053,0.2874,131072,0.5088760852813721,290.56793212890625,0.41577425599098206,7.871879577636719,8.431095123291016,261.5936584472656,0.7237589359283447,0.5116151571273804,292.890380859375,0.4236401617527008,7.894707202911377,7.708422660827637,256.901123046875,0.7352290153503418,0.17274340987205505,97.99497985839844,0.10964719206094742,2.7126030921936035,4.306793212890625,106.98651123046875,0.1142193078994751,3mgml,flu,roi1,16046.128424723891,2839.007422003284,14835.170806884766,352.3300476074219,56.38149121034552,953.4204940795898,13635.184367816091,5582.636847290641,2839.007422003284,57674.6205386553,8384.24551724138,63498.75504747142,63498.3706258477,65472.23882968417,65082.35423367564,65053.867431640625,8191.313781422714,60660.71261383453,33226.48052702964,10005.54922824302,14087.746211974423,24953.22631273009,15390.0,1969.0,14273.0,339.0,28.0,924.0,12595.0,3876.0,1969.0,64368.0,6564.0,65241.0,65241.0,65526.0,65470.0,65535.0,5461.0,64946.0,32584.0,7972.0,13325.0,25802.0,1393.7088265817993,2772.6964886558276,3098.1341876526203,73.51586899184191,73.35723810884978,118.68531908901271,9377.377782663101,5443.117292282557,2772.6964886558276,11574.903966030872,7087.680677218548,3091.126703275768,3092.154929572629,95.41536056873136,687.3169153325885,2840.731825493356,7235.153296686573,8067.1797037593815,1319.0637674836037,8157.384732420837,1527.8326839706501,1591.1306791540017,D1,N2,t
appliedMASKiso_flu_3mgml_roi1_8bit.ome,25,84.13185106,60.59906383,0.930980426,3.736587234,69.444,53.098,0.93479,3.6786,47.0,50.01754552,30.60785508,0.03370183,0.723531858,25.0,4848,25.0365,3904,63,61.9683,30,1.294,0.0222,0.0086,0.2842,131072,0.5595085024833679,267.30072021484375,0.4450451135635376,7.046680450439453,7.763768672943115,260.9648132324219,0.7569254040718079,0.5699962377548218,261.13983154296875,0.47013142704963684,6.85833215713501,6.876397132873535,244.47158813476562,0.7710793018341064,0.17112767696380615,99.31161499023438,0.13025453686714172,2.663628101348877,4.18408203125,121.16743469238281,0.10797746479511261,3mgml,flu,roi1,16259.83612307419,3322.645568755974,14769.59122467041,350.94384002685547,60.72636123102632,953.3396987915039,15052.029427830124,6529.763484910556,3322.645568755974,55701.65803844958,9369.790249897584,62910.53873817875,62909.83368112596,65454.04684100697,64951.515606269146,65128.22370147705,7377.251538318105,59246.97837765839,33436.512453935975,11080.922777550184,14343.887137592683,24734.840651778184,15549.0,2312.0,14273.0,339.0,33.0,924.0,14099.5,4552.5,2312.0,61757.0,7550.0,64568.0,64568.0,65505.0,65320.0,65535.0,4806.0,63596.0,32752.0,9099.0,13325.0,25090.0,1637.8863036734435,3141.397499017776,2856.8478524980274,91.59371125095294,83.23394506719909,117.04686372055619,9832.68281873195,6155.628993958281,3141.397499017776,12983.492602590923,7543.881514180191,3619.579301665791,3621.437119366659,111.92934983136128,805.0750106250704,2473.375005373156,6583.064034275568,9437.884149726511,1547.793476840525,8594.204036540516,1840.9192107769277,1636.3110535622768,D1,N2,t
appliedMASKiso_flu_3mgml_roi1_8bit.ome,26,78.76705714,64.76635714,0.921830476,3.604221429,66.1905,62.959,0.924385,3.5541,42.0,54.72890093,28.83106646,0.038731141,0.746431261,26.0,4730,25.711,3830,52,73.6538,28,1.2844,0.0215,0.0088,0.2427,131072,0.5952510237693787,248.93089294433594,0.4616570770740509,6.457391738891602,7.178318023681641,251.62240600585938,0.7792651057243347,0.5948923826217651,249.9639892578125,0.49152833223342896,6.451052188873291,6.642173767089844,246.62477111816406,0.7861068248748779,0.16827452182769775,99.89917755126953,0.13631461560726166,2.625262975692749,3.9907026290893555,121.70319366455078,0.1033797487616539,3mgml,flu,roi1,16384.273987310884,3560.62146733385,14762.117050170898,350.5954132080078,64.94944504117437,954.2668228149414,15859.023891747129,6993.421876101205,3560.62146733385,54377.30995607613,9933.272394108111,62542.28101512933,62541.24729136164,65442.622010736945,64869.55114690093,65146.465911865234,7283.670954511558,58376.05534407028,33560.04895070766,11704.783282824723,14483.686774036116,24551.388433382137,15644.0,2585.0,14273.0,339.0,37.0,924.0,15223.0,5090.0,2585.0,60240.0,8253.0,64181.0,64181.0,65493.0,65234.0,65535.0,4875.5,62799.0,32853.0,9901.0,13642.0,24726.0,1688.965602155006,3208.8631769785206,2801.0595844638833,66.46403498961666,96.82971876793478,121.87892864153577,9895.966540508909,6275.100782035192,3208.8631769785206,13524.31206729318,7632.8388684263,3790.028875150056,3792.6867972737327,117.43072129229547,843.2677236373706,2367.6951831987817,6354.4796162672565,9850.696363696492,1598.3042782680152,8668.97679020366,1907.587372976676,1658.3999329479286,D1,N2,t
appliedMASKiso_flu_3mgml_roi1_8bit.ome,27,81.5073214,57.63489474,0.915754035,3.668164912,80.961,48.585,0.91998,3.6709,57.0,52.41132735,27.75182205,0.038662023,0.700193794,27.0,5168,23.3624,4221,56,75.375,48,1.309,0.0322,0.0064,0.1744,131072,0.5178239345550537,283.49737548828125,0.43372419476509094,7.618629455566406,8.410435676574707,267.28692626953125,0.7310336232185364,0.5149250030517578,286.1419677734375,0.4681801199913025,7.664926052093506,8.101482391357422,275.7029724121094,0.7378376126289368,0.1694692224264145,94.8345718383789,0.12837564945220947,2.5891337394714355,4.179983615875244,108.98355102539062,0.10904429852962494,3mgml,flu,roi1,16168.968308484897,3171.5445702049556,14835.323631286621,352.3327407836914,60.20563765056501,957.6672592163086,14664.097399816457,6229.695013765678,3171.5445702049556,56272.128795566314,9048.702416641174,63079.06779330263,63078.24318944657,65459.19811099836,64988.91854656155,65067.16970825195,8708.528530259366,59730.95714620248,33351.147412379985,10723.562863260937,14231.618296776209,24753.912731246586,15487.5,2245.0,14273.0,339.0,32.0,924.0,13813.0,4420.0,2245.0,62752.5,7324.0,64824.0,64824.0,65513.0,65377.0,65535.0,5724.0,64112.5,32687.5,8843.0,13325.0,25309.5,1438.2675692186374,3010.5659167829617,3041.521669100087,72.17167125017968,97.38787868720202,131.15839004282958,9656.630733875752,5888.027664419913,3010.5659167829617,12416.145899626768,7291.031762526002,3442.228959399927,3444.559015746572,106.63270499811739,765.8517189874444,2698.8291783063537,8214.959457545738,8722.646497043079,1373.8619613876474,8308.078421036127,1627.9736394276765,1626.6353958116456,D1,N2,t
appliedMASKiso_flu_3mgml_roi1_8bit.ome,28,86.32670196,53.8715098,0.916716863,3.665182353,79.695,51.36,0.92609,3.6126,51.0,47.70835272,21.30787017,0.044173665,0.735685901,28.0,4825,25.1654,4009,69,58.1014,31,1.2984,0.0188,0.0051,0.1815,131072,0.5018746852874756,296.5023193359375,0.3991677165031433,8.029058456420898,8.449398040771484,263.4165344238281,0.7203258872032166,0.4931674003601074,303.1517639160156,0.4086979329586029,8.186511993408203,7.924434661865234,258.4595642089844,0.722335934638977,0.1623881310224533,93.24559783935547,0.133310928940773,2.549339771270752,4.028568744659424,106.16661834716797,0.10552582889795303,3mgml,flu,roi1,16053.577395577395,2873.966119284537,14813.78815460205,351.8216857910156,55.716052451681065,955.8043212890625,13720.083206153471,5646.438068493987,2873.966119284537,57318.302400302404,8344.615652280081,63374.18665658666,63373.52560952561,65468.32250992251,65054.56352296352,65081.95372772217,8612.073306499957,60474.46751086751,33238.816556416554,9932.752640253953,14094.616065016065,24865.789415989417,15420.0,1965.0,14273.0,339.0,27.0,924.0,12579.0,3869.0,1965.0,63861.0,6557.0,65111.0,65111.0,65522.0,65441.0,65535.0,5564.0,64687.0,32616.0,7971.0,13325.0,25626.0,1304.1280364909023,2823.437311464,2958.906460964578,70.21183214813966,96.87520784083482,128.57256418264848,9430.706464068706,5527.089727682079,2823.437311464,11582.023872391159,6984.994193547968,3175.1094975785754,3177.018585079633,98.2805649745836,706.3249311561185,2588.997013428261,8001.503377641648,7966.071491289819,1248.6396975061218,7983.011361250373,1462.0169067754691,1596.5350431282,D1,N2,t
appliedMASKiso_flu_3mgml_roi1_8bit.ome,29,81.42761333,55.53911111,0.923993333,3.811815556,77.32,47.23,0.93744,3.5777,45.0,45.6136354,22.31133499,0.042958057,0.829943893,29.0,4606,26.457,3765,56,67.2321,30,1.2869,0.0263,0.0057,0.2318,131072,0.5392353534698486,276.37469482421875,0.41356873512268066,7.391183376312256,7.780782699584961,253.02352905273438,0.74493408203125,0.531183123588562,284.23358154296875,0.4270002543926239,7.578925132751465,7.510764122009277,255.41122436523438,0.7472485303878784,0.16422110795974731,96.0824966430664,0.13381162285804749,2.587928295135498,3.7691268920898438,107.78357696533203,0.10212372988462448,3mgml,flu,roi1,16073.794945818167,2880.106658731733,14736.902656555176,350.2183380126953,52.953516654280115,952.0195159912109,13672.73146862395,5663.073728757522,2880.106658731733,57164.91573574328,8301.56893473517,63319.86431530061,63319.42592360152,65466.717877913055,65042.57687962847,65159.503089904785,6684.545274170274,60350.13928287519,33258.99493745032,9872.863717516366,14126.099368227271,24854.985021547214,15442.0,1893.0,14273.0,339.0,26.0,924.0,12246.0,3727.0,1893.0,63503.0,6361.0,65019.0,65019.0,65519.0,65420.0,65535.0,4152.0,64503.0,32639.0,7702.0,13325.0,25528.0,1357.5904764554975,2869.165376667846,2675.1247619526057,101.98866454333785,81.78959181872429,116.48546015427688,9494.962831168832,5630.068628880623,2869.165376667846,11723.691732699475,7017.271566205386,3240.9725281468795,3242.158701451809,100.0842151249738,720.6795048745535,2248.5609164050134,6270.147338880415,8149.5316431877845,1297.7079363456044,8010.4320759238035,1530.8558857377157,1599.0671684578122,D1,N2,t
appliedMASKiso_flu_3mgml_roi1_8bit.ome,30,79.73816667,59.16289583,0.913362292,3.662725,73.3185,52.9215,0.922065,3.63895,48.0,41.67092948,27.33622703,0.046776612,0.799201347,30.0,4505,27.095,3639,45,80.8667,32,1.272,0.0239,0.0065,0.2928,131072,0.5612049698829651,267.8204650878906,0.41252854466438293,7.09981632232666,7.373222827911377,243.51052856445312,0.7580670118331909,0.5514973402023315,272.0353698730469,0.4292595684528351,7.202211380004883,7.138759613037109,247.21656799316406,0.7594059109687805,0.1683216094970703,104.22612762451172,0.1380627453327179,2.768545150756836,3.735666036605835,106.21199798583984,0.10487312078475952,3mgml,flu,roi1,16094.888744476215,2854.410001353363,14746.75796508789,350.2323532104492,52.44785659695685,950.9445343017578,13532.173230477738,5616.008593855731,2854.410001353363,57097.63157438697,8262.026052239817,63311.760852612424,63311.50454899922,65466.520752101205,65040.84892990209,65150.93459320068,6903.28804864146,60282.621999826704,33277.449224503944,9835.7377182298,14148.935100944458,24863.764361840396,15446.0,1845.0,14273.0,339.0,26.0,924.0,12025.0,3632.5,1845.0,63442.0,6183.5,65003.0,65003.0,65519.0,65417.0,65535.0,4072.0,64471.0,32643.0,7527.0,13325.0,25521.0,1426.7490310203,2877.8312870436116,2724.524382701698,64.64906796585137,64.49783098624192,110.68219449319199,9562.982515441692,5657.42960702283,2877.8312870436116,11871.322926949275,7108.813817408538,3256.999676447577,3257.613140957382,100.39793981982467,724.0156127431385,2315.811275024053,7007.92653325642,8310.619109372374,1356.2875105047463,8135.24226444035,1593.2316771983276,1608.7588398590742,D1,N2,t
appliedMASKiso_flu_3mgml_roi1_8bit.ome,31,76.37787037,54.07896296,0.908477778,3.551631481,70.079,46.2525,0.91476,3.5034,54.0,37.47053609,25.6335971,0.040142237,0.817132387,31.0,4745,25.6234,3852,56,68.7857,45,1.2926,0.0185,0.0058,0.3688,131072,0.5528879165649414,269.9317932128906,0.4116838574409485,7.184263229370117,7.5461554527282715,245.661865234375,0.7528879642486572,0.5430611371994019,273.6998291015625,0.42690369486808777,7.293615341186523,7.274946212768555,250.17431640625,0.7544676065444946,0.17084535956382751,103.1103744506836,0.13711991906166077,2.7584879398345947,3.8824408054351807,106.40099334716797,0.10725969076156616,3mgml,flu,roi1,16114.596989966556,2813.782322817222,14853.081176757812,352.75531005859375,54.459552161532486,953.7785263061523,13489.654232787507,5535.594929506227,2813.782322817222,57003.344359246265,8304.02908263261,63326.961742393345,63326.681213802105,65466.98229871931,65044.21673872257,65054.699226379395,9211.925979159181,60230.087935394404,33293.52761236642,9916.814060820636,14152.951341871278,24849.041724447346,15455.5,1862.0,14273.0,339.0,26.0,924.0,12106.0,3667.0,1862.0,63278.5,6265.0,64960.5,64960.5,65517.0,65407.5,65535.0,5748.5,64386.5,32654.0,7631.0,13325.0,25476.0,1458.1624066483707,2790.5102675382204,3090.1055646157215,73.32332517786027,65.19985391122717,117.69976025916344,9448.199381302227,5482.972201054267,2790.5102675382204,11919.054051526884,7146.27000291634,3176.60795386993,3177.35892480288,97.9664675242647,706.2050166217242,2765.8707656646598,8573.063909069342,8355.385620214374,1380.9299558857074,8213.87621933985,1592.203362499556,1605.1109712564923,D1,N2,t
appliedMASKiso_flu_3mgml_roi1_8bit.ome,32,62.24323654,55.42109615,0.914248077,3.668738462,52.9475,48.9725,0.922545,3.5651,52.0,35.42724543,25.96512655,0.043362561,0.837131532,32.0,4926,24.6084,3916,59,66.3729,37,1.2984,0.0179,0.0064,0.4121,131072,0.5619850158691406,260.5611267089844,0.4217700660228729,6.953739643096924,7.383791446685791,242.7212371826172,0.7596930265426636,0.5559996366500854,264.0216064453125,0.43368154764175415,7.0127458572387695,7.107995510101318,245.74288940429688,0.7637283802032471,0.16488850116729736,96.54345703125,0.13619853556156158,2.5895519256591797,3.8031623363494873,105.85513305664062,0.1029118001461029,3mgml,flu,roi1,16208.924906543976,3001.00638058301,14932.513496398926,354.64061737060547,59.751674427505264,956.234504699707,14127.574502689853,5902.468284749156,3001.00638058301,56239.14694162593,8839.928124609032,63138.55543688124,63138.17228772132,65461.1549521423,65002.30998644374,64976.01192474365,8753.870679480695,59664.10261676868,33382.89771186789,10542.765044413862,14247.44924618987,24771.261759027235,15508.0,2060.0,14273.0,339.0,30.0,924.0,13004.0,4056.0,2060.0,62419.0,6829.0,64739.0,64739.0,65511.0,65358.0,65535.0,4830.0,63942.0,32709.0,8307.0,13325.0,25266.0,1561.5394129370875,2894.9457548056375,3381.252719272077,80.23485055130617,70.82418519244791,125.31257522174492,9541.975577109824,5684.403708953283,2894.9457548056375,12545.851629870966,7400.894993733574,3332.415573892097,3333.4312317415524,102.84139419934118,740.9335365333407,3135.457593254062,8773.120686485187,9016.477195981859,1478.3117572198453,8502.889553558201,1702.938526388358,1606.4257941884423,D1,N2,t
appliedMASKiso_flu_3mgml_roi1_8bit.ome,33,64.61451591,57.63786364,0.923430909,3.836270455,54.4415,44.0555,0.93163,3.7659,44.0,41.498995,29.04028317,0.031840156,0.75350422,33.0,4572,26.6686,3614,68,53.1471,20,1.2836,0.0123,0.0081,0.4177,131072,0.59522944688797,249.50868225097656,0.42634740471839905,6.5410237312316895,6.8141398429870605,235.0917510986328,0.7802960276603699,0.5936602354049683,249.1420440673828,0.429057776927948,6.520747184753418,6.497259616851807,232.01565551757812,0.7859721183776855,0.15863312780857086,96.90650177001953,0.14011311531066895,2.5609865188598633,3.5967321395874023,108.80816650390625,0.09686556458473206,3mgml,flu,roi1,16418.193736970905,3448.950370418934,14928.05298614502,354.53462982177734,66.4029454690195,957.2075119018555,15526.362027142202,6780.726283354094,3448.950370418934,54426.87451282516,9897.171900609716,62637.548083023656,62636.925632194325,65445.66921961388,64890.87904468413,64992.85186004639,9171.771476510066,58351.5487628025,33585.06933744222,11735.932800104898,14474.42653856612,24592.990573733347,15625.0,2531.0,14273.0,339.0,37.0,924.0,15004.0,4983.0,2531.0,60548.5,8109.0,64260.0,64260.0,65496.0,65252.0,65535.0,5537.0,62960.0,32833.0,9735.0,13604.0,24827.5,1761.518841501982,3134.8839833440575,3392.572102943583,80.50359174476422,75.51425767316545,127.49618222025997,9852.62338054435,6149.457497105098,3134.8839833440575,13751.618736260361,7829.032535678821,3704.766619657826,3706.2843214773557,114.44751223560263,823.8704777654801,3105.5261021686265,8821.430890136524,10139.580941358769,1664.693643134474,8951.213833697586,1932.9014990175608,1637.8433748140692,D1,N2,t
appliedMASKiso_flu_3mgml_roi1_8bit.ome,34,49.54558611,63.40952778,0.924491944,3.745305556,49.5705,57.874,0.93582,3.8123,36.0,31.87907481,30.26203165,0.043022779,0.849947255,34.0,4533,26.9153,3489,57,61.2105,25,1.2738,0.0158,0.0098,0.4628,131072,0.6460416913032532,221.612548828125,0.44997286796569824,5.676464080810547,6.089634418487549,222.36376953125,0.8111369013786316,0.6584295630455017,214.3037109375,0.4693174362182617,5.476597785949707,5.442345142364502,205.57186889648438,0.8238410949707031,0.15676374733448029,95.51368713378906,0.14438192546367645,2.4658350944519043,3.5273542404174805,116.76184844970703,0.09257369488477707,3mgml,flu,roi1,16714.917800991876,4106.962194858501,14890.26919555664,353.638427734375,74.5738157512351,956.9202041625977,17561.070641607257,8074.30863397422,4106.962194858501,51806.20686926242,11375.940663930294,61878.04315711723,61877.252611585944,65422.25081776934,64722.03740635222,65049.288665771484,9428.243424359189,56458.42170518096,33874.338028912105,13383.891265212069,14812.355967078189,24339.220006331117,15860.0,3283.0,14273.0,339.0,50.0,924.0,17846.0,6464.0,3283.0,57134.5,10101.0,63378.5,63378.5,65469.0,65056.0,65535.0,6151.0,61106.5,33074.0,11992.0,13822.0,24263.5,1976.16696036164,3365.7766496071677,3232.2973254371664,76.70022073921298,75.24522150755338,125.6928634042583,9925.678062141726,6600.637801705148,3365.7766496071677,14874.10670918122,8029.867813005426,4130.286961346561,4132.062148281602,127.61950014044939,918.5344170942467,2792.085058630011,8783.080769117087,11253.644853048425,1864.510772528321,9121.431289775286,2199.938331741064,1678.9037941823688,D1,N2,t
appliedMASKiso_flu_3mgml_roi1_8bit.ome,35,54.26851163,61.25139535,0.931442558,3.78414186,48.945,54.04,0.93979,3.7618,43.0,31.60226781,28.58354714,0.040971393,0.731677665,35.0,4530,26.9344,3475,57,60.9649,23,1.2783,0.0234,0.0105,0.457,131072,0.6471809148788452,216.510498046875,0.4701712429523468,5.552891254425049,6.287200927734375,229.9162139892578,0.8112591505050659,0.6619212627410889,209.12765502929688,0.48412439227104187,5.314608097076416,5.629182815551758,219.39395141601562,0.8255168199539185,0.1666991412639618,96.67607879638672,0.15769460797309875,2.517143726348877,3.88362455368042,126.46525573730469,0.09834609180688858,3mgml,flu,roi1,16842.383640552995,4384.666620431375,14921.821632385254,354.3863983154297,77.70992952341079,959.7162933349609,18403.21332963451,8624.101671405784,4384.666620431375,50570.08331587767,11961.35522574381,61508.958996648515,61508.32891705069,65410.94485756179,64640.08064516129,65026.29796600342,9795.258656126482,55601.60541474654,34000.93344155844,14039.8925029475,14951.502775450355,24205.43742144952,16001.0,3669.0,14273.0,339.0,55.0,924.0,19165.0,7222.0,3669.0,55152.5,11007.0,62870.5,62870.5,65453.0,64943.0,65535.0,6659.0,59993.5,33220.0,13044.0,13971.0,23980.0,2012.7855773130136,3425.537451431004,3309.018444897482,78.51995374761361,74.80178966352445,132.14231812716318,9828.797554203813,6726.134972355188,3425.537451431004,15114.198394538504,7957.823603915172,4278.062438344836,4279.352312775319,132.0184959412161,951.18410268672,2830.0868791190765,8797.191157484209,11488.818695369479,1902.3651305094363,9015.991337806994,2266.8574416719907,1699.38702346169,D1,N2,t
appliedMASKiso_flu_3mgml_roi1_8bit.ome,36,63.29787333,60.22117778,0.917331333,3.7814,53.13,53.421,0.92914,3.7179,45.0,36.90916305,25.93523737,0.047270478,0.816447633,36.0,4778,25.4326,3694,64,57.7188,25,1.2989,0.0136,0.0091,0.4238,131072,0.6033956408500671,241.1045379638672,0.45136401057243347,6.292105674743652,6.915241241455078,241.02114868164062,0.7850099205970764,0.6048107147216797,240.1805419921875,0.4750390648841858,6.226837158203125,6.284887313842773,231.48126220703125,0.7927797436714172,0.16784900426864624,98.80949401855469,0.15423059463500977,2.6104416847229004,3.936448574066162,120.52488708496094,0.10178062319755554,3mgml,flu,roi1,16745.27936665464,4139.572159733381,15047.105019416957,357.82838309008093,75.23379809706182,965.5386428833008,17786.06968993632,8144.7693864190915,4139.572159733381,51199.84982858174,11474.275427007082,61717.668982316856,61717.24255683869,65417.42259112234,64686.540734391914,64927.0630569458,9763.32202155549,56157.571950559366,33908.47794117647,13511.058620484437,14813.669884518224,24209.575604474918,15963.5,3455.0,14273.0,339.0,54.0,924.0,18446.0,6800.0,3455.0,55644.0,10560.0,63001.5,63001.5,65457.0,64972.0,65535.0,7221.0,60261.0,33184.0,12540.0,13901.0,24042.0,1895.432049940118,3293.259534714225,3580.856520516186,190.28195096317245,72.63526174612396,142.54069468745223,9703.120233542555,6474.068505687035,3293.259534714225,14640.162428942733,7786.687886778709,4097.947389923701,4098.698108214301,126.3185907744464,910.9466171618926,3095.641889156567,8255.834750529639,10971.002723180809,1796.738031044584,8824.809923781599,2114.4499405458364,1694.8965248471548,D1,N2,t
