image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistANG,n_HistLEN,n_HistSTR,n_HistWID,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistANG,z_depth_HistLEN,z_depth_HistSTR,z_depth_HistWID,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,Unnamed: 13,Unnamed: 14,concentration_asmmean.,concentration_contrastmean.,concentration_correlationmean.,concentration_dissimilaritymean.,concentration_glcmmeanmean.,concentration_glcmvariancemean.,concentration_homogeneitymean.,type_asmmean.,type_contrastmean.,type_correlationmean.,type_dissimilaritymean.,type_glcmmeanmean.,type_glcmvariancemean.,type_homogeneitymean.,roi_asmmean.,roi_contrastmean.,roi_correlationmean.,roi_dissimilaritymean.,roi_glcmmeanmean.,roi_glcmvariancemean.,roi_homogeneitymean.,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration_3D,type_3D,roi_3D,texture3d_mean_3D,texture3d_median_3D,texture3d_std_3D,distance3d_3D,neighbor3d_3D,bin_num3d_3D
appliedMASKiso_flu_3mgml_roi2_8bit.ome,17,94.05922889,54.12962222,0.906965556,3.786702222,90.0,51.128,0.91405,3.6435,45.0,45.0,45.0,45.0,37.25006657,20.95924458,0.057902135,0.933381956,17.0,17.0,17.0,17.0,5759.0,20.7597,4780.0,141.0,33.9007,40.0,1.3505,0.0261,0.219,0.1676,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.4295147657394409,2597.88916015625,0.32495540380477905,26.198467254638672,26.198816299438477,2032.3304443359375,0.6514407396316528,0.44242388010025024,2585.452880859375,0.3325638175010681,25.90532875061035,22.818716049194336,1925.8045654296875,0.6742473840713501,0.17258678376674652,734.8316040039062,0.12550441920757294,7.568026065826416,13.190313339233398,777.9944458007812,0.13340723514556885,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,18,98.09421212,54.59515152,0.907096364,3.69599697,94.16,48.402,0.92396,3.5566,33.0,33.0,33.0,33.0,40.49317453,21.23032512,0.068265506,0.928433627,18.0,18.0,18.0,18.0,5210.0,23.158,4312.0,123.0,35.0569,27.0,1.3269,0.0202,0.1684,0.1828,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.523728609085083,2220.342041015625,0.3547634482383728,21.723331451416016,21.645645141601562,1859.0792236328125,0.7205834984779358,0.5264148116111755,2205.286376953125,0.359294593334198,21.48158836364746,19.213809967041016,1747.95458984375,0.7336096167564392,0.17805354297161102,783.29150390625,0.13455308973789215,7.782165050506592,12.301741600036621,879.1890258789062,0.12434149533510208,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,19,90.23466122,53.47410204,0.921605102,3.741322449,90.0,48.822,0.92641,3.6877,49.0,49.0,49.0,49.0,32.85794496,21.20574756,0.032298474,0.758081173,19.0,19.0,19.0,19.0,5678.0,21.0844,4673.0,144.0,32.4514,36.0,1.3487,0.0194,0.21,0.1756,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.44545140862464905,2471.65283203125,0.36017340421676636,24.847091674804688,26.01777458190918,2056.684326171875,0.664429247379303,0.43713122606277466,2532.58447265625,0.3645327687263489,25.41159439086914,23.670997619628906,1989.60546875,0.6718952655792236,0.17341859638690948,723.1661987304688,0.130083829164505,7.428523540496826,13.518064498901367,812.198974609375,0.13118316233158112,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,20,95.40919487,54.865,0.910634359,3.584058974,96.116,49.525,0.91518,3.4614,39.0,39.0,39.0,39.0,33.4904926,22.14871327,0.044404985,0.697579448,20.0,20.0,20.0,20.0,5231.0,23.057,4299.0,141.0,30.4894,25.0,1.3282,0.0192,0.1658,0.2183,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5133276581764221,2264.328857421875,0.3677193224430084,22.059635162353516,22.59029769897461,1918.5029296875,0.7128402590751648,0.5097579956054688,2301.51513671875,0.39062684774398804,22.30167007446289,20.558807373046875,1878.685791015625,0.7220649719238281,0.18147313594818115,783.489013671875,0.12383866310119629,7.770772457122803,12.599000930786133,847.9212036132812,0.12800441682338715,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,21,96.34723256,50.67860465,0.89781093,3.514760465,96.789,45.371,0.91375,3.3772,43.0,43.0,43.0,43.0,37.78788366,21.93373462,0.06434771,0.739927666,21.0,21.0,21.0,21.0,5169.0,23.3575,4272.0,139.0,30.7338,25.0,1.3249,0.0175,0.1728,0.2252,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.48967650532722473,2324.826416015625,0.38359275460243225,22.805620193481445,23.978796005249023,2006.9215087890625,0.6968864798545837,0.48079103231430054,2380.84228515625,0.39831268787384033,23.303810119628906,22.340145111083984,2002.774658203125,0.7029771208763123,0.18028821051120758,782.41943359375,0.11841745674610138,7.7765583992004395,12.191493034362793,829.83984375,0.12772588431835175,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,22,101.9977231,49.02013462,0.903958462,3.632726923,102.835,41.833,0.92033,3.5382,52.0,52.0,52.0,52.0,37.83421328,17.9493057,0.047014521,0.753054213,22.0,22.0,22.0,22.0,5485.0,21.8966,4478.0,138.0,32.4493,26.0,1.3375,0.0248,0.1905,0.1781,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.44161170721054077,2533.902587890625,0.3804585933685303,25.060197830200195,26.614046096801758,2144.40673828125,0.6621363162994385,0.4169069528579712,2621.2265625,0.3979870676994324,25.90020179748535,26.673017501831055,2286.988037109375,0.656591534614563,0.1792428344488144,790.8656005859375,0.1104600727558136,7.908173561096191,12.163585662841797,785.9276123046875,0.1290157288312912,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,23,94.1813,53.66468293,0.913552195,3.585687805,101.69,45.836,0.91702,3.3491,41.0,41.0,41.0,41.0,35.57557237,22.17115325,0.046779984,0.805231241,23.0,23.0,23.0,23.0,5444.0,22.0766,4468.0,161.0,27.7516,31.0,1.3361,0.0189,0.1877,0.1844,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.448965847492218,2518.427978515625,0.3827472925186157,24.854372024536133,26.36144256591797,2138.005615234375,0.6665828227996826,0.41879206895828247,2627.31640625,0.40323901176452637,25.915075302124023,26.331829071044922,2243.839599609375,0.6582900881767273,0.18539391458034515,819.1761474609375,0.10667520016431808,8.223395347595215,12.59740924835205,822.9910278320312,0.1330203264951706,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,24,105.9608372,44.5445814,0.925854186,3.757334884,102.76,40.512,0.93223,3.4565,43.0,43.0,43.0,43.0,28.29015038,13.56869782,0.05105449,0.959296473,24.0,24.0,24.0,24.0,5219.0,23.1146,4238.0,129.0,32.8527,35.0,1.3174,0.0233,0.1613,0.2126,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5014618635177612,2318.043701171875,0.39984795451164246,22.450210571289062,23.90406036376953,2061.454833984375,0.7051289081573486,0.4877878427505493,2413.71044921875,0.4092174768447876,23.358238220214844,21.92326545715332,1993.324951171875,0.7074761986732483,0.18512354791164398,819.5537109375,0.11707019805908203,8.086739540100098,12.547372817993164,913.39892578125,0.1278958022594452,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,25,102.1104103,60.88215385,0.925094359,3.639561538,98.973,51.071,0.93049,3.5864,39.0,39.0,39.0,39.0,30.38208849,36.04694549,0.031382792,0.846234058,25.0,25.0,25.0,25.0,5259.0,22.9236,4256.0,134.0,31.7612,34.0,1.3269,0.016,0.1684,0.2083,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.502646267414093,2278.566650390625,0.4109642803668976,22.20561981201172,24.038232803344727,2081.982666015625,0.7056891322135925,0.49829593300819397,2374.962158203125,0.4187118113040924,23.026037216186523,21.513763427734375,1961.974365234375,0.7144412994384766,0.18239746987819672,780.8275146484375,0.12120475620031357,7.802476406097412,12.856657981872559,947.3283081054688,0.12691855430603027,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,26,99.3667,59.21712903,0.930045161,3.634741935,106.26,45.825,0.92963,3.7065,31.0,31.0,31.0,31.0,35.68876518,40.96894703,0.031545369,0.756019097,26.0,26.0,26.0,26.0,5193.0,23.2403,4201.0,138.0,30.442,40.0,1.328,0.0222,0.1453,0.2105,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5632110834121704,2026.6788330078125,0.42470213770866394,19.3695011138916,20.993921279907227,1934.755859375,0.7480769753456116,0.5735912322998047,2030.4580078125,0.4365040361881256,19.257755279541016,18.041147232055664,1751.993408203125,0.7641896605491638,0.17799797654151917,768.1328735351562,0.12962736189365387,7.5009260177612305,12.071369171142578,983.244873046875,0.11801465600728989,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,27,104.9025946,52.77443243,0.917507838,3.639667568,103.83,47.689,0.92252,3.608,37.0,37.0,37.0,37.0,30.10606699,20.06510916,0.037125183,0.914451169,27.0,27.0,27.0,27.0,4966.0,24.3941,4091.0,137.0,29.8613,33.0,1.3128,0.0189,0.1443,0.229,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5775004625320435,1973.044189453125,0.4182916581630707,18.848264694213867,19.99872398376465,1875.0916748046875,0.7576243877410889,0.5829275250434875,1984.974365234375,0.42502790689468384,18.815202713012695,17.91469955444336,1743.5205078125,0.7698698043823242,0.173689603805542,761.4071655273438,0.13711659610271454,7.4119086265563965,11.49003791809082,973.504638671875,0.11376035213470459,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,28,88.59611765,58.06997059,0.913227353,3.5195,89.427,47.023,0.925475,3.4778,34.0,34.0,34.0,34.0,37.468965,26.56928001,0.052263815,0.78672781,28.0,28.0,28.0,28.0,5633.0,21.2688,4670.0,130.0,35.9231,31.0,1.3458,0.0184,0.1614,0.1948,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.544277548789978,2106.1123046875,0.3930518329143524,20.39459228515625,21.11545753479004,1885.7525634765625,0.7359881401062012,0.5460473895072937,2122.79150390625,0.39113765954971313,20.446470260620117,19.103891372680664,1788.783447265625,0.7461698651313782,0.17194272577762604,734.4834594726562,0.13333682715892792,7.272780418395996,11.491631507873535,883.0380249023438,0.11577573418617249,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,29,104.2855152,59.22730303,0.919351515,3.732051515,101.89,50.562,0.92189,3.7789,33.0,33.0,33.0,33.0,40.03797739,27.84523028,0.024722274,0.659254357,29.0,29.0,29.0,29.0,5596.0,21.4226,4610.0,150.0,30.7333,23.0,1.3496,0.0191,0.1733,0.1746,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5174344778060913,2258.57275390625,0.37764281034469604,21.891036987304688,22.1555118560791,1926.7457275390625,0.7177129983901978,0.5044409036636353,2312.38427734375,0.38050055503845215,22.40526008605957,20.934120178222656,1914.632080078125,0.7182917594909668,0.17025569081306458,766.5541381835938,0.12380067259073257,7.52434778213501,11.220036506652832,809.758544921875,0.11629495769739151,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,30,87.93683684,55.92184211,0.912038421,3.564942105,102.755,51.4655,0.923055,3.51315,38.0,38.0,38.0,38.0,44.34138437,25.09855314,0.040621279,0.735635314,30.0,30.0,30.0,30.0,5546.0,21.6338,4571.0,146.0,31.3082,23.0,1.3403,0.0168,0.1738,0.2154,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5083233714103699,2324.270263671875,0.3775438368320465,22.45747184753418,22.642175674438477,1962.8953857421875,0.7115074992179871,0.4939013719558716,2377.76123046875,0.3837040364742279,22.94955825805664,21.65870475769043,1973.0689697265625,0.711571216583252,0.17198505997657776,814.9041137695312,0.1195635125041008,7.930351257324219,10.924575805664062,788.9887084960938,0.11793158948421478,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,31,92.98673208,51.85273585,0.92035,3.510669811,101.31,46.7,0.92379,3.3797,53.0,53.0,53.0,53.0,41.66165733,20.48059198,0.036483597,0.747221784,31.0,31.0,31.0,31.0,5532.0,21.6936,4504.0,142.0,31.7183,26.0,1.343,0.0223,0.1797,0.2051,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.4909839332103729,2361.369384765625,0.40146735310554504,22.893957138061523,24.249683380126953,2058.8359375,0.6978477239608765,0.47603657841682434,2425.59228515625,0.4122869670391083,23.490127563476562,23.069856643676758,2103.1943359375,0.6992533206939697,0.1805092990398407,827.7929077148438,0.10654433816671371,8.134931564331055,12.000639915466309,806.047607421875,0.1276853233575821,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,32,93.38219583,51.607875,0.907893333,3.424414583,105.575,41.945,0.91266,3.25665,48.0,48.0,48.0,48.0,48.01293801,28.74657817,0.041219048,0.695236248,32.0,32.0,32.0,32.0,5536.0,21.6765,4497.0,122.0,36.8607,27.0,1.3396,0.0264,0.1709,0.215,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5089142322540283,2291.60986328125,0.41979002952575684,22.08252716064453,23.750459671020508,2053.06103515625,0.7091473937034607,0.5059154033660889,2287.882568359375,0.43190282583236694,21.954364776611328,21.7700138092041,2029.1741943359375,0.719709038734436,0.18443109095096588,876.626708984375,0.10331479460000992,8.577028274536133,12.599039077758789,845.0816040039062,0.13256476819515228,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,33,99.37377442,53.61176744,0.914974884,3.612944186,107.59,45.333,0.9219,3.501,43.0,43.0,43.0,43.0,43.82595215,25.34213752,0.048780238,0.817764623,33.0,33.0,33.0,33.0,5434.0,22.1209,4422.0,131.0,33.7557,39.0,1.3365,0.0198,0.156,0.2252,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5310091972351074,2174.127685546875,0.44595202803611755,20.693506240844727,23.83428382873535,2080.78759765625,0.7223691344261169,0.5476331114768982,2145.542236328125,0.47007787227630615,20.246562957763672,20.278261184692383,1966.8602294921875,0.7475616931915283,0.19573178887367249,844.4021606445312,0.10751970112323761,8.315718650817871,14.835206985473633,955.9244384765625,0.14232423901557922,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,34,90.72467568,60.09132432,0.917506486,3.715227027,98.427,50.243,0.92722,3.4565,37.0,37.0,37.0,37.0,42.42220932,28.61477483,0.039890181,0.874781821,34.0,34.0,34.0,34.0,4885.0,24.8317,3996.0,116.0,34.4483,31.0,1.311,0.0202,0.1407,0.2052,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5583763718605042,2038.4998779296875,0.48238351941108704,19.128498077392578,23.34661102294922,2138.92431640625,0.7417857646942139,0.5755243301391602,1991.919921875,0.5041316747665405,18.429115295410156,19.723854064941406,2012.1683349609375,0.7657613158226013,0.1956268697977066,824.3567504882812,0.12246759980916977,8.034419059753418,15.139026641845703,1065.91943359375,0.13747520744800568,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,35,111.9528889,53.53968889,0.924516,3.777015556,112.62,49.457,0.92352,3.5017,45.0,45.0,45.0,45.0,35.35688555,19.28703582,0.033062669,0.935466867,35.0,35.0,35.0,35.0,5322.0,22.6285,4328.0,135.0,32.0593,34.0,1.3308,0.0276,0.1566,0.2826,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5363864302635193,2166.19384765625,0.4762926995754242,20.39877700805664,23.8580322265625,2198.59375,0.729020357131958,0.5423847436904907,2144.16748046875,0.48841172456741333,20.10716438293457,21.512094497680664,2115.925537109375,0.7444828152656555,0.18384987115859985,852.4085693359375,0.11952423304319382,8.189807891845703,13.253792762756348,990.935302734375,0.12774628400802612,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,36,99.17769216,55.32256863,0.923136667,3.608860784,104.71,53.03,0.93108,3.5902,51.0,51.0,51.0,51.0,41.89266097,20.89440924,0.027820804,0.717499054,36.0,36.0,36.0,36.0,5476.0,21.9359,4520.0,132.0,34.2424,28.0,1.3408,0.0221,0.1757,0.2795,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.51271653175354,2294.824462890625,0.4569964110851288,21.721385955810547,24.365694046020508,2215.576171875,0.7143824696540833,0.5073094964027405,2320.79638671875,0.4684465825557709,21.886362075805664,22.554039001464844,2160.645263671875,0.7208611965179443,0.1723819226026535,831.3936157226562,0.11434125155210495,7.966477394104004,11.77485179901123,889.3347778320312,0.11924253404140472,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,37,95.52077619,58.83945238,0.912964762,3.621502381,103.46,52.0735,0.91986,3.50795,42.0,42.0,42.0,42.0,41.90074487,28.12045665,0.0396162,0.825232888,37.0,37.0,37.0,37.0,5714.0,20.9389,4715.0,129.0,36.5504,35.0,1.3518,0.022,0.1745,0.2615,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5312001705169678,2233.7294921875,0.4462509751319885,21.02414894104004,22.887657165527344,2135.0146484375,0.7287685871124268,0.5131799578666687,2285.34765625,0.4640745222568512,21.497650146484375,22.641788482666016,2172.586181640625,0.7245110869407654,0.15846887230873108,757.7194213867188,0.12547725439071655,7.181255340576172,10.403288841247559,836.6122436523438,0.10550520569086075,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,38,95.1145725,58.927975,0.9236485,3.475895,103.055,52.3285,0.936125,3.50115,40.0,40.0,40.0,40.0,42.01588201,30.00166258,0.036828146,0.586640432,38.0,38.0,38.0,38.0,5381.0,22.3585,4399.0,143.0,30.7622,28.0,1.3334,0.0199,0.1666,0.2109,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5646966695785522,2110.949462890625,0.4461209774017334,19.616411209106445,20.912311553955078,2021.0474853515625,0.7522041201591492,0.5497823357582092,2167.60498046875,0.460895836353302,20.173383712768555,20.522367477416992,2045.27099609375,0.7486081719398499,0.14949704706668854,728.8157958984375,0.12655171751976013,6.801126956939697,9.370433807373047,806.7649536132812,0.09612936526536942,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,39,95.67394138,52.13363793,0.919662759,3.54637069,107.565,44.7885,0.93263,3.4938,58.0,58.0,58.0,58.0,46.13321284,25.07091509,0.04118152,0.789979429,39.0,39.0,39.0,39.0,5865.0,20.3483,4817.0,154.0,31.2792,38.0,1.3536,0.0231,0.1814,0.2325,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5385650992393494,2265.694091796875,0.4311891496181488,21.1060791015625,22.201644897460938,2102.48876953125,0.7343235611915588,0.5188477039337158,2317.9384765625,0.43920159339904785,21.704404830932617,21.801128387451172,2103.344970703125,0.7280194759368896,0.15191484987735748,779.342529296875,0.13279733061790466,7.258648872375488,9.8485689163208,819.404541015625,0.10061889886856079,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,40,102.8228653,57.84779592,0.911446939,3.634804082,114.78,55.46,0.92239,3.4862,49.0,49.0,49.0,49.0,42.32728106,23.56011725,0.041911286,0.836905669,40.0,40.0,40.0,40.0,5857.0,20.3789,4795.0,140.0,34.25,50.0,1.3539,0.0229,0.1803,0.2073,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5344308614730835,2320.4951171875,0.4283035397529602,21.454238891601562,22.733196258544922,2143.730712890625,0.7306252717971802,0.5235711336135864,2355.498291015625,0.43198662996292114,21.8652400970459,21.651771545410156,2108.25146484375,0.7309094667434692,0.1566796898841858,817.2054443359375,0.13867133855819702,7.570976257324219,10.718671798706055,849.7743530273438,0.10585826635360718,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,41,109.5213392,54.7905098,0.912578627,3.546080392,111.8,51.21,0.92698,3.3187,51.0,51.0,51.0,51.0,41.71113335,20.39931945,0.051459683,0.920427209,41.0,41.0,41.0,41.0,5822.0,20.5134,4746.0,156.0,30.4231,33.0,1.3536,0.0212,0.1841,0.2318,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.516973078250885,2411.8310546875,0.44372910261154175,22.181766510009766,24.653793334960938,2290.9619140625,0.7168543934822083,0.5142484307289124,2390.2236328125,0.43458133935928345,22.056020736694336,22.490877151489258,2200.61328125,0.7247726321220398,0.16953174769878387,879.4856567382812,0.12903469800949097,8.113003730773926,12.43193244934082,936.0472412109375,0.1190064400434494,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,42,107.4892783,53.4719,0.911952667,3.539925,111.49,43.174,0.925615,3.45865,60.0,60.0,60.0,60.0,46.11454437,23.78276311,0.049546822,0.854170251,42.0,42.0,42.0,42.0,5807.0,20.5715,4762.0,148.0,32.1757,32.0,1.3517,0.0204,0.1833,0.2377,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5075504779815674,2518.161376953125,0.45585528016090393,22.763439178466797,26.314556121826172,2437.822509765625,0.708568811416626,0.5173269510269165,2457.994140625,0.4591144025325775,22.18502426147461,23.265684127807617,2334.751220703125,0.7270035743713379,0.18188844621181488,909.115966796875,0.10552288591861725,8.376603126525879,14.027396202087402,1025.5203857421875,0.1299034208059311,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,43,113.2832877,55.10828767,0.907852877,3.727246575,116.57,48.772,0.9167,3.6404,73.0,73.0,73.0,73.0,39.76555793,23.80165598,0.035238645,0.852141256,43.0,43.0,43.0,43.0,6560.0,17.9806,5365.0,177.0,30.3107,36.0,1.3896,0.0244,0.222,0.2636,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.4363657832145691,2828.35986328125,0.4624033570289612,25.910253524780273,31.456806182861328,2720.53125,0.6551080942153931,0.41835129261016846,2849.991943359375,0.4640125334262848,26.091190338134766,29.997739791870117,2793.68896484375,0.6577087640762329,0.18789245188236237,945.4263305664062,0.09309104084968567,8.825934410095215,15.33583927154541,987.841796875,0.14232437312602997,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,44,119.7655636,62.17598182,0.898824364,3.660510909,122.83,54.907,0.90121,3.5456,55.0,55.0,55.0,55.0,37.21573378,26.5324525,0.048230197,0.850332165,44.0,44.0,44.0,44.0,6448.0,18.3277,5247.0,176.0,29.8125,37.0,1.3863,0.0141,0.2232,0.3114,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.4263398051261902,2971.969970703125,0.4722287654876709,26.70641326904297,33.192100524902344,2926.72216796875,0.6473739743232727,0.39012283086776733,3047.7412109375,0.48012733459472656,27.574222564697266,33.788108825683594,3144.07275390625,0.6364049911499023,0.19113749265670776,992.1375732421875,0.09971708059310913,9.070306777954102,15.459228515625,1057.8944091796875,0.14225712418556213,,,,,,,,,
appliedMASKiso_flu_3mgml_roi2_8bit.ome,45,123.0851735,55.19260294,0.909962647,3.774029412,131.815,45.063,0.91986,3.6869,68.0,68.0,68.0,68.0,43.51938332,27.23514405,0.049911628,0.814643562,45.0,45.0,45.0,45.0,6591.0,17.8867,5338.0,180.0,29.6556,42.0,1.3881,0.0228,0.2135,0.2873,131072.0,,,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,3mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.43280062079429626,3011.75244140625,0.5182493329048157,26.295978546142578,35.40317153930664,3298.051513671875,0.6526458263397217,0.40340423583984375,3116.603759765625,0.5338053107261658,27.2293701171875,35.364776611328125,3535.7294921875,0.6461002826690674,0.19059477746486664,957.8330078125,0.0923844650387764,8.661163330078125,16.864809036254883,1257.2747802734375,0.14028847217559814,,,,,,,,,
